page_id,course_code,source_surface,iframe_index,title,src,name,width,height
00008-mth-252-quizzes-integral-calculus-mth-252z-400-u2026,MTH-252,quizzes,2,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00009-mth-253-home-sequences-and-series-mth-253z-400-u2026,MTH-253,home,0,Error,about:blank,,,
00009-mth-253-home-sequences-and-series-mth-253z-400-u2026,MTH-253,home,1,Radu Dascaliuc's MTH253Z Ecampus Greeting,https://canvas.oregonstate.edu/courses/2053263/external_tools/retrieve?display=borderless&resource_link_lookup_uuid=1a24eb79-2d2a-49ee-b4d4-e0278ba45fd9,,,
00009-mth-253-home-sequences-and-series-mth-253z-400-u2026,MTH-253,home,2,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,MTH-253,modules,0,Error,about:blank,,,
00010-mth-253-modules-course-modules-sequences-and-series-mth-253z-400-u2026,MTH-253,modules,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00011-mth-253-assignments-sequences-and-series-mth-253z-400-u2026,MTH-253,assignments,0,Error,about:blank,,,
00011-mth-253-assignments-sequences-and-series-mth-253z-400-u2026,MTH-253,assignments,1,Radu Dascaliuc's MTH253Z Ecampus Greeting,https://canvas.oregonstate.edu/courses/2053263/external_tools/retrieve?display=borderless&resource_link_lookup_uuid=1a24eb79-2d2a-49ee-b4d4-e0278ba45fd9,,,
00011-mth-253-assignments-sequences-and-series-mth-253z-400-u2026,MTH-253,assignments,2,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,MTH-253,grades,0,Error,about:blank,,,
00012-mth-253-grades-grades-for-jacob-peterson-sequences-and-series-mth-253z-400-u2026,MTH-253,grades,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00013-mth-253-announcements-announcements-sequences-and-series-mth-253z-400-u2026,MTH-253,announcements,0,Error,about:blank,,,
00013-mth-253-announcements-announcements-sequences-and-series-mth-253z-400-u2026,MTH-253,announcements,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00014-mth-253-syllabus-syllabus-for-sequences-and-series-mth-253z-400-u2026,MTH-253,syllabus,0,Error,about:blank,,,
00014-mth-253-syllabus-syllabus-for-sequences-and-series-mth-253z-400-u2026,MTH-253,syllabus,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026,MTH-253,discussions,0,Error,about:blank,,,
00015-mth-253-discussions-discussions-sequences-and-series-mth-253z-400-u2026,MTH-253,discussions,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00016-mth-253-quizzes-quizzes-sequences-and-series-mth-253z-400-u2026,MTH-253,quizzes,0,Error,about:blank,,,
00016-mth-253-quizzes-quizzes-sequences-and-series-mth-253z-400-u2026,MTH-253,quizzes,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00017-phy-212-home-general-physics-with-calculus-ph-212-400-u2026,PHY-212,home,0,Error,about:blank,,,
00017-phy-212-home-general-physics-with-calculus-ph-212-400-u2026,PHY-212,home,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,PHY-212,modules,0,Error,about:blank,,,
00018-phy-212-modules-course-modules-general-physics-with-calculus-ph-212-400-u2026,PHY-212,modules,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00019-phy-212-assignments-assignments-general-physics-with-calculus-ph-212-400-u2026,PHY-212,assignments,0,Error,about:blank,,,
00019-phy-212-assignments-assignments-general-physics-with-calculus-ph-212-400-u2026,PHY-212,assignments,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,PHY-212,grades,0,Error,about:blank,,,
00020-phy-212-grades-grades-for-jacob-peterson-general-physics-with-calculus-ph-212-400-u2026,PHY-212,grades,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00021-phy-212-announcements-announcements-general-physics-with-calculus-ph-212-400-u2026,PHY-212,announcements,0,Error,about:blank,,,
00021-phy-212-announcements-announcements-general-physics-with-calculus-ph-212-400-u2026,PHY-212,announcements,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00022-phy-212-syllabus-syllabus-for-general-physics-with-calculus-ph-212-400-u2026,PHY-212,syllabus,0,Error,about:blank,,,
00022-phy-212-syllabus-syllabus-for-general-physics-with-calculus-ph-212-400-u2026,PHY-212,syllabus,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00023-phy-212-discussions-discussions-general-physics-with-calculus-ph-212-400-u2026,PHY-212,discussions,0,Error,about:blank,,,
00023-phy-212-discussions-discussions-general-physics-with-calculus-ph-212-400-u2026,PHY-212,discussions,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00024-phy-212-quizzes-general-physics-with-calculus-ph-212-400-u2026,PHY-212,quizzes,0,Error,about:blank,,,
00024-phy-212-quizzes-general-physics-with-calculus-ph-212-400-u2026,PHY-212,quizzes,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00025-mth-252-linked-detail-topic-q-a-link-in-start-here-module,MTH-252,linked_detail,0,Error,about:blank,,,
00025-mth-252-linked-detail-topic-q-a-link-in-start-here-module,MTH-252,linked_detail,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00026-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00026-mth-252-module-item-start-here-overview-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00027-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00027-mth-252-module-item-start-here-instructor-information-communication-policy-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00028-mth-252-module-item-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00028-mth-252-module-item-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00029-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00029-mth-252-module-item-get-your-mth-252z-course-materials-access-code-ebook-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00030-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00030-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,,"https://canvas.oregonstate.edu/api/v1/canvadoc_session?blob=%7B%22anonymous_instructor_annotations%22:null,%22enable_annotations%22:null,%22submission_id%22:null,%22user_id%22:10020000006660414,%22attachment_id%22:119223565,%22type%22:%22canvadoc%22%7D&hmac=a96db549d865cdacde23c2247036024192494400",,100%,
00030-mth-252-module-item-achieve-registration-process-v3-pdf-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,2,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00031-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00031-mth-252-module-item-free-trial-grace-period-in-achieve-2-weeks-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00032-mth-252-module-item-gradescope-submission-using-phone-no-audio,MTH-252,module_item,0,Error,about:blank,,,
00032-mth-252-module-item-gradescope-submission-using-phone-no-audio,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00033-mth-252-module-item-gradescope-submission-using-computer-no-audio,MTH-252,module_item,0,Error,about:blank,,,
00033-mth-252-module-item-gradescope-submission-using-computer-no-audio,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00034-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00034-mth-252-module-item-start-here-where-to-go-for-help-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00035-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00035-mth-252-module-item-start-here-accessibility-statements-privacy-policies-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00036-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
00036-mth-252-module-item-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,1,post_message_forwarding,https://sso.canvaslms.com/post_message_forwarding?rev=e6aca5e55d-9c856c93fa625037&token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzUxMiJ9.eyJwYXJlbnRfZG9tYWluIjoiY2FudmFzLm9yZWdvbnN0YXRlLmVkdSJ9.Y_7TbGBrESilECMiEp8IL9n-40gHDCjKBtRp1VeImmjwp-ey16yj9FLfLrLzGYInjx8U6Ow5IRBeWFd9i9f6Kg,post_message_forwarding,,
00037-mth-252-module-item-start-here-conclusion-integral-calculus-mth-252z-400-u2026,MTH-252,module_item,0,Error,about:blank,,,
