rank,course_id,course_code,task_id,task_type,title,due_sort_key,due_text,due_status,available_text,points_text,estimated_time,module_titles,module_item_ids,actionability,confidence,review_state,recursive_review_states,object_id,object_type,source_urls,next_action
184,2080857,MTH-252,task-00055-mth-252-critical-setup-mth-252-online-course-calendar-pdf,critical_setup,MTH-252-Online-Course-Calendar.pdf,,,no_due_found,,,,,,action_required,high,candidate,needs_download|needs_manual_decision,obj-mth-252-download-119246095,download,https://canvas.oregonstate.edu/courses/2080857/files/119246095/download?download_frd=1|https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-6-slash-21-%3E-both-sections-400-and-401?module_item_id=26982522|https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,Plan/complete this task according to its module and due information.
185,2080857,MTH-252,task-00129-mth-252-critical-setup-mth-252-online-course-calendar-pdf-integral-calculus-mth-252z-400-u2026,critical_setup,MTH-252-Online-Course-Calendar.pdf: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision,obj-mth-252-file-119246095,file,https://canvas.oregonstate.edu/courses/2080857/files/119246095?wrap=1,Plan/complete this task according to its module and due information.
186,2080857,MTH-252,task-00102-mth-252-external-tool-net-change-in-population-links-to-an-external-site,external_tool,Net change in population Links to an external site.,,,no_due_found,,,,1.4 Integration Formulas and Net Change,mi-mth-252-26982698,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982698,external_url,https://youtu.be/jX2MPRxtTwE|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
187,2080857,MTH-252,task-00103-mth-252-external-tool-net-displacement-at-time-t-alta-specific-links-to-an-external-site,external_tool,Net Displacement at Time t (Alta Specific) Links to an external site.,,,no_due_found,,,,1.4 Integration Formulas and Net Change,mi-mth-252-26982699,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982699,external_url,https://youtu.be/HLYafwRnYyk|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
188,2080857,MTH-252,task-00179-mth-252-prep-reading-openstax-course-online-textbook-pdf-downloadable,prep_reading,OpenStax Course Online Textbook (pdf downloadable),,,no_due_found,,,,Start Here,mi-mth-252-26982526,prep_required,medium,candidate,,obj-mth-252-module-item-26982526,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982526|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
189,2080857,MTH-252,task-00239-mth-252-blocked-or-broken-page-not-found,blocked_or_broken,Page Not Found,,,no_due_found,,,,,,review_needed,low,needs_review,needs_rule,obj-mth-252-page-canvas-course-reference,page,https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/ge30297b0748bf4487a1dfbfc596dcc93?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gc3c6b79863a061929a4071806eda7241?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g9ca04ab1991259a305542a037d6078d1?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g72fb62dff13c8560e7cb15fedd970fa1?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gcbd244ca3d9728ab5a8e3e8c51d198af?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g66dcdc4ebd748c4dc8842ee327f101ba?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g4b6ec71f1aad7e21594c082a51d988f8?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g805e3737f28c2c1daf663161584c964d?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g8151bf98954d7b2d854da5b7b078733d?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gcd831482bfd5272d95fe5f32b17c1c78?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g9597b7a3e92abdd20049560c4405a399?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g4d67a850c0877c247d26c4c95fa2d836?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/ge66f62d3aefa8262ab8430c7ff8a8243?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gb96f8483f0ee1dbe3cd5a7fc6e29a192?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gc6fcafc40b3ad850007aa23c360c3b10?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/gbbf43049a12a8f933a6df5fa00d2187b?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g6058770617b562c0b8540a559293b9f2?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g6073b18bbe1c37ac3e81a46c5bcdfaa9?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g4f20502dbd0595caf4451e4ebe8369c1?wrap=1|https://canvas.oregonstate.edu/courses/2080857/pages/$CANVAS_COURSE_REFERENCE$/file_ref/g42875dc6e7ef2e217410d1eaf8751908?wrap=1,Review blocked/uncertain evidence before relying on this task.
190,2080857,MTH-252,task-00180-mth-252-lecture-video-pfd-degree-2-3,lecture_video,PFD degree 2/3,,,no_due_found,,,,3.4 Partial Fraction Decomposition (PFD),mi-mth-252-26982750,prep_required,medium,candidate,,obj-mth-252-module-item-26982750,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982750|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
191,2080857,MTH-252,task-00181-mth-252-lecture-video-pfd-example-2,lecture_video,PFD example 2,,,no_due_found,,,,3.4 Partial Fraction Decomposition (PFD),mi-mth-252-26982749,prep_required,medium,candidate,,obj-mth-252-module-item-26982749,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982749|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
192,2080857,MTH-252,task-00244-mth-252-graded-task-pre-class-reading-quiz-1-1-rq-1-1-integral-calculus-mth-252z-400-u2026,graded_task,Pre-Class Reading Quiz - 1.1 (RQ-1.1): INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982548,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167659,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659?module_item_id=26982548|https://canvas.oregonstate.edu/courses/2080857/quizzes/3167659/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
193,2080857,MTH-252,task-00245-mth-252-graded-task-pre-class-reading-quiz-1-2-rq-1-2-integral-calculus-mth-252z-400-u2026,graded_task,Pre-Class Reading Quiz - 1.2 (RQ-1.2): INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 2: Intro to Definite Integral and Properties,mi-mth-252-26982557,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167658,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167658?module_item_id=26982557|https://canvas.oregonstate.edu/courses/2080857/quizzes/3167658/take?user_id=6660414|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
194,2080857,MTH-252,task-00246-mth-252-graded-task-pre-class-reading-quiz-1-3-rq-1-3-integral-calculus-mth-252z-400-u2026,graded_task,Pre-Class Reading Quiz - 1.3 (RQ-1.3) : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 3: The Fundamental Theorems of Calculus,mi-mth-252-26982567,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167655,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167655?module_item_id=26982567|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
195,2080857,MTH-252,task-00104-mth-252-external-tool-riemann-sums-right-sum-links-to-an-external-site,external_tool,Riemann sums: Right Sum Links to an external site.,,,no_due_found,,,,1.2 Definite Integrals,mi-mth-252-26982668,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982668,external_url,https://youtu.be/PjiB_-cVly0|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
196,2080857,MTH-252,task-00247-mth-252-graded-task-rq-1-4-integral-calculus-mth-252z-400-u2026,graded_task,RQ-1.4 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 4: Introduction to Applications,mi-mth-252-26982577,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167664,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167664?module_item_id=26982577|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
197,2080857,MTH-252,task-00248-mth-252-graded-task-rq-1-5-integral-calculus-mth-252z-400-u2026,graded_task,RQ-1.5: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 4: Introduction to Applications,mi-mth-252-26982578,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167662,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167662?module_item_id=26982578|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
198,2080857,MTH-252,task-00249-mth-252-graded-task-rq-1-6-integral-calculus-mth-252z-400-u2026,graded_task,RQ-1.6 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 4: Introduction to Applications,mi-mth-252-26982579,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167654,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167654?module_item_id=26982579|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
199,2080857,MTH-252,task-00250-mth-252-graded-task-rq-2-1-integral-calculus-mth-252z-400-u2026,graded_task,RQ-2.1 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982613,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167666,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167666?module_item_id=26982613|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
200,2080857,MTH-252,task-00251-mth-252-graded-task-rq-2-2-integral-calculus-mth-252z-400-u2026,graded_task,RQ-2.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 7: Applications of Integration - Graphical,mi-mth-252-26982614,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167653,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167653?module_item_id=26982614|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
201,2080857,MTH-252,task-00252-mth-252-graded-task-rq-2-3-integral-calculus-mth-252z-400-u2026,graded_task,RQ-2.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982624,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167665,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167665?module_item_id=26982624|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
202,2080857,MTH-252,task-00253-mth-252-graded-task-rq-2-4-integral-calculus-mth-252z-400-u2026,graded_task,RQ-2.4: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982625,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167663,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167663?module_item_id=26982625|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
203,2080857,MTH-252,task-00254-mth-252-graded-task-rq-2-5-integral-calculus-mth-252z-400-u2026,graded_task,RQ-2.5 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 9: Applications of Integration - Real-World,mi-mth-252-26982635,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167668,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167668?module_item_id=26982635|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
204,2080857,MTH-252,task-00255-mth-252-graded-task-rq-3-1-integral-calculus-mth-252z-400-u2026,graded_task,RQ-3.1: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 5: Techniques to Solve Integrals,mi-mth-252-26982591,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167660,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167660?module_item_id=26982591|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
205,2080857,MTH-252,task-00256-mth-252-graded-task-rq-3-2-integral-calculus-mth-252z-400-u2026,graded_task,RQ-3.2 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 5: Techniques to Solve Integrals,mi-mth-252-26982592,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167667,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167667?module_item_id=26982592|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
206,2080857,MTH-252,task-00257-mth-252-graded-task-rq-3-3-integral-calculus-mth-252z-400-u2026,graded_task,RQ-3.3 : INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 6: Techniques Continued,mi-mth-252-26982602,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167656,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167656?module_item_id=26982602|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
207,2080857,MTH-252,task-00258-mth-252-graded-task-rq-3-7-integral-calculus-mth-252z-400-u2026,graded_task,RQ-3.7: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Module 10: Applications of Integration - Real World,mi-mth-252-26982646,action_required,high,candidate,needs_rule,obj-mth-252-quiz-3167657,quiz,https://canvas.oregonstate.edu/courses/2080857/quizzes/3167657?module_item_id=26982646|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
208,2080857,MTH-252,task-00182-mth-252-lecture-video-shell-method-2,lecture_video,Shell method 2,,,no_due_found,,,,2.3 Volumes of Revolution: Shell Method,mi-mth-252-26982769,prep_required,medium,candidate,,obj-mth-252-module-item-26982769,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982769|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
209,2080857,MTH-252,task-00183-mth-252-lecture-video-shell-method-3,lecture_video,Shell method 3,,,no_due_found,,,,2.3 Volumes of Revolution: Shell Method,mi-mth-252-26982770,prep_required,medium,candidate,,obj-mth-252-module-item-26982770,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982770|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
210,2080857,MTH-252,task-00184-mth-252-lecture-video-shell-method-4-around-y-axis,lecture_video,Shell method 4 around y-axis,,,no_due_found,,,,2.3 Volumes of Revolution: Shell Method,mi-mth-252-26982771,prep_required,medium,candidate,,obj-mth-252-module-item-26982771,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982771|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
211,2080857,MTH-252,task-00185-mth-252-lecture-video-shell-method-around-x-4,lecture_video,Shell method around x=4,,,no_due_found,,,,2.3 Volumes of Revolution: Shell Method,mi-mth-252-26982772,prep_required,medium,candidate,,obj-mth-252-module-item-26982772,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982772|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
212,2080857,MTH-252,task-00240-mth-252-required-ungraded-task-start-here-overview-integral-calculus-mth-252z-400-u2026,required_ungraded_task,Start Here — Overview: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26982519,action_required,medium,candidate,,obj-mth-252-page-start-here-overview,page,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-overview?module_item_id=26982519|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
213,2080857,MTH-252,task-00241-mth-252-critical-setup-start-here-sources-cited-integral-calculus-mth-252z-400-u2026,critical_setup,Start Here — Sources Cited: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26982533,action_required,high,candidate,,obj-mth-252-page-start-here-sources-cited,page,https://canvas.oregonstate.edu/courses/2080857/pages/start-here-sources-cited?module_item_id=26982533|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
214,2080857,MTH-252,task-00105-mth-252-external-tool-substitution-example-composed-exponential-with-trig-links-to-an-external-site,external_tool,Substitution example: Composed exponential with trig Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982715,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982715,external_url,https://youtu.be/zherIhRjLtM|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
215,2080857,MTH-252,task-00106-mth-252-external-tool-substitution-example-exponential-links-to-an-external-site,external_tool,Substitution example: Exponential Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982709,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982709,external_url,https://youtu.be/YvrmGNyHs90|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
216,2080857,MTH-252,task-00107-mth-252-external-tool-substitution-example-logarithms-links-to-an-external-site,external_tool,Substitution example: Logarithms Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982713,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982713,external_url,https://youtu.be/FJHHQdQEecE|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
217,2080857,MTH-252,task-00108-mth-252-external-tool-substitution-example-rational-function-links-to-an-external-site,external_tool,Substitution example: Rational function Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982708,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982708,external_url,https://youtu.be/hauyUjzRTos|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
218,2080857,MTH-252,task-00109-mth-252-external-tool-substitution-example-rational-function-with-logs-links-to-an-external-site,external_tool,Substitution example: Rational function with logs Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982714,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982714,external_url,https://youtu.be/VY5r1-9apdc|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
219,2080857,MTH-252,task-00110-mth-252-external-tool-substitution-example-trig-links-to-an-external-site,external_tool,Substitution example: Trig Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982710,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982710,external_url,https://youtu.be/YvrmGNyHs90|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
220,2080857,MTH-252,task-00111-mth-252-external-tool-substitution-with-definite-integrals-links-to-an-external-site,external_tool,Substitution with definite integrals Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982707,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982707,external_url,https://youtu.be/emRDaSYCLMs|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
221,2080857,MTH-252,task-00112-mth-252-external-tool-substitution-with-indefinite-integral-links-to-an-external-site,external_tool,Substitution with indefinite integral Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982716,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982716,external_url,https://youtu.be/GQC0YcyEzto|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
222,2080857,MTH-252,task-00113-mth-252-external-tool-substitution-inverse-trig-example-1-links-to-an-external-site,external_tool,Substitution: Inverse trig example 1 Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982711,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982711,external_url,https://youtu.be/J6MvP8SYVfo|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
223,2080857,MTH-252,task-00114-mth-252-external-tool-substitution-inverse-trig-example-2-links-to-an-external-site,external_tool,Substitution: Inverse trig example 2 Links to an external site.,,,no_due_found,,,,1.5 Substitution (u-sub),mi-mth-252-26982712,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982712,external_url,https://youtu.be/ypoOeSJjp4k|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
224,2080857,MTH-252,task-00242-mth-252-critical-setup-syllabus-and-calendar-as-of-6-21-both-sections-400-and-401-integral-calculus-mth,critical_setup,Syllabus and Calendar (as of 6/21) --> Both Sections 400 and 401: INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,Start Here,mi-mth-252-26982522,action_required,high,candidate,,obj-mth-252-page-syllabus-and-calendar-as-of-6-slash-21-3e-both-sections-400-and-401,page,https://canvas.oregonstate.edu/courses/2080857/pages/syllabus-and-calendar-as-of-6-slash-21-%3E-both-sections-400-and-401?module_item_id=26982522|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
225,2080857,MTH-252,task-00041-mth-252-graded-task-syllabus-for-integral-calculus-mth-252z-400-u2026,graded_task,Syllabus for INTEGRAL CALCULUS (MTH_252Z_400_U2026),,,no_due_found,,,,,,action_required,high,candidate,needs_manual_decision|needs_rule,obj-mth-252-assignment-syllabus,assignment,https://canvas.oregonstate.edu/courses/2080857/assignments/syllabus,Plan/complete this task according to its module and due information.
226,2080857,MTH-252,task-00115-mth-252-external-tool-the-antiderivative-trig-links-to-an-external-site,external_tool,The antiderivative (trig) Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982689,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982689,external_url,https://youtu.be/7TPVm_DwsYE|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
227,2080857,MTH-252,task-00116-mth-252-external-tool-the-antiderivative-1-links-to-an-external-site,external_tool,The antiderivative 1 Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982687,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982687,external_url,https://youtu.be/US8p_qO4Or8|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
228,2080857,MTH-252,task-00117-mth-252-external-tool-the-antiderivative-2-links-to-an-external-site,external_tool,The antiderivative 2 Links to an external site.,,,no_due_found,,,,1.3 Fundamental Theorem of Calculus I & II / Antiderivatives,mi-mth-252-26982688,review_needed,low,needs_review,needs_manual_decision|needs_rule,obj-mth-252-external-url-26982688,external_url,https://youtu.be/0s4_ojV_HNY|https://canvas.oregonstate.edu/courses/2080857/modules,Review blocked/uncertain evidence before relying on this task.
229,2080857,MTH-252,task-00042-mth-252-graded-task-topic-module-1-discussion-reflection-whw-1-0-25-hour,graded_task,Topic: Module 1 — Discussion Reflection: WHW 1 🕓 0.25 hour,,,no_due_found,,,0.25 hour,"Module 1: Intro to Riemann Sums: Upper, Lower, Left, Right, and Midpoint Riemann Sums",mi-mth-252-26982552,action_required,high,candidate,needs_rule,obj-mth-252-discussion-11593475,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593475?module_item_id=26982552|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
230,2080857,MTH-252,task-00044-mth-252-graded-task-topic-module-3-discussion-reflection-mini-exam-1-0-5-hour,graded_task,Topic: Module 3 — Discussion Reflection: Mini-Exam 1 🕓 0.5 hour,,,no_due_found,,,0.5 hour,Module 3: The Fundamental Theorems of Calculus,mi-mth-252-26982571,action_required,high,candidate,needs_rule,obj-mth-252-discussion-11593473,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593473?module_item_id=26982571|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593473|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
231,2080857,MTH-252,task-00049-mth-252-graded-task-topic-module-8-discussion-reflection-whw-8-0-5-hour,graded_task,Topic: Module 8 — Discussion Reflection: WHW 8 🕓 0.5 hour,,,no_due_found,,,0.5 hour,Module 8: Application of Integration - Graphical and Real-World,mi-mth-252-26982627,action_required,high,candidate,needs_rule,obj-mth-252-discussion-11593468,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593468?module_item_id=26982627|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593468|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
232,2080857,MTH-252,task-00051-mth-252-graded-task-topic-q-a-discussion,graded_task,Topic: Q&A Discussion,,,no_due_found,,,,Start Here,mi-mth-252-26982539,action_required,high,candidate,needs_rule,obj-mth-252-discussion-11593476,discussion,https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593476?module_item_id=26982539|https://canvas.oregonstate.edu/courses/2080857/discussion_topics/11593476|https://canvas.oregonstate.edu/courses/2080857/modules,Plan/complete this task according to its module and due information.
233,2080857,MTH-252,task-00186-mth-252-lecture-video-trig-integral-involving-secant,lecture_video,Trig integral involving secant,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982735,prep_required,medium,candidate,,obj-mth-252-module-item-26982735,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982735|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
234,2080857,MTH-252,task-00187-mth-252-lecture-video-trig-integrals-all-even-exponents,lecture_video,Trig Integrals: All EVEN exponents,,,no_due_found,,,,3.2 Trigonometric Integrals,mi-mth-252-26982738,prep_required,medium,candidate,,obj-mth-252-module-item-26982738,module_item,https://canvas.oregonstate.edu/courses/2080857/modules/items/26982738|https://canvas.oregonstate.edu/courses/2080857/modules,Complete or review this prep item before the related graded work.
